Century IP Data
 
  141  99999.00     937


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.730000E+01  0.300000E+00
  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.590000E+01  0.300000E+00
  46800.00  28800.00      0.00  46800.00  28700.00      0.00  0.540000E+01  0.300000E+00
  46800.00  28900.00      0.00  46800.00  28800.00      0.00  0.540000E+01  0.300000E+00
  46800.00  29000.00      0.00  46800.00  28900.00      0.00  0.530000E+01  0.300000E+00

  46800.00  28300.00      0.00  46800.00  28400.00      0.00   6

  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.600000E+01  0.300000E+00
  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.520000E+01  0.300000E+00
  46800.00  28800.00      0.00  46800.00  28700.00      0.00  0.410000E+01  0.300000E+00
  46800.00  28900.00      0.00  46800.00  28800.00      0.00  0.380000E+01  0.300000E+00
  46800.00  29000.00      0.00  46800.00  28900.00      0.00  0.430000E+01  0.300000E+00
  46800.00  29100.00      0.00  46800.00  29000.00      0.00  0.560000E+01  0.300000E+00

  46800.00  28400.00      0.00  46800.00  28500.00      0.00   6

  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.610000E+01  0.300000E+00
  46800.00  28800.00      0.00  46800.00  28700.00      0.00  0.460000E+01  0.300000E+00
  46800.00  28900.00      0.00  46800.00  28800.00      0.00  0.400000E+01  0.300000E+00
  46800.00  29000.00      0.00  46800.00  28900.00      0.00  0.430000E+01  0.300000E+00
