obs3d.dat
 
  141  99999.00     942


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.115100E-01  0.580000E-03
  46800.00  28600.00      0.00  46800.00  28700.00      0.00 -0.997000E-02  0.500000E-03
  46800.00  28700.00      0.00  46800.00  28800.00      0.00 -0.387000E-02  0.190000E-03
  46800.00  28800.00      0.00  46800.00  28900.00      0.00 -0.234000E-02  0.120000E-03

  46800.00  28200.00      0.00  46800.00  28300.00      0.00   6

  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.907200E-01  0.454000E-02
  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.252000E-01  0.126000E-02
  46800.00  28600.00      0.00  46800.00  28700.00      0.00 -0.206400E-01  0.103000E-02
  46800.00  28700.00      0.00  46800.00  28800.00      0.00 -0.743000E-02  0.370000E-03
  46800.00  28800.00      0.00  46800.00  28900.00      0.00 -0.432000E-02  0.220000E-03
  46800.00  28900.00      0.00  46800.00  29000.00      0.00 -0.382000E-02  0.190000E-03

  46800.00  28300.00      0.00  46800.00  28400.00      0.00   6

  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.695000E-01  0.347000E-02
  46800.00  28600.00      0.00  46800.00  28700.00      0.00 -0.441700E-01  0.221000E-02
  46800.00  28700.00      0.00  46800.00  28800.00      0.00 -0.141600E-01  0.710000E-03
  46800.00  28800.00      0.00  46800.00  28900.00      0.00 -0.775000E-02  0.390000E-03
  46800.00  28900.00      0.00  46800.00  29000.00      0.00 -0.668000E-02  0.330000E-03
  46800.00  29000.00      0.00  46800.00  29100.00      0.00 -0.417000E-02  0.210000E-03

  46800.00  28400.00      0.00  46800.00  28500.00      0.00   6

